"text","text_en","cmp_code","eu_code"
"Στις ανώνυμες εταιρείες Δημοπρατηρίων μετέχουν, επίσης επιμελητήρια και ενδιαφερόμενοι ιδιώτες.","The Auctioneers' Societies also include chambers of commerce and interested individuals.","703.1",NA
"Οι φορείς της Περιφερειακής και Τοπικής Αυτοδιοίκησης και οι ΣΑΟ (Συλλογικές Αγροτικές Οργανώσεις) πρέπει να ελέγχουν τουλάχιστον το 51% του μετοχικού τους κεφαλαίου (Ν 4015/ΦΕΚ 210/Α/21.9.2011).","Regional and local government bodies and SAOs (Collective Agricultural Organisations) must control at least 51% of their share capital (Law 4015/FEK 210/A/21.9.2011).","703.1",NA
"Οι ιδιώτες παραγωγοί και οι συνεταιρισμοί μπορούν να διαθέτουν τα προϊόντα τους δια των Δημοπρατηρίων.","Private producers and cooperatives may sell their products through the Auction Houses.","703.1",NA
"Οι διαθέτες μπορεί να υπογράφουν πολυετή συμβόλαια διάθεσης της παραγωγής τους με το Δημοπρατήριο, με όρους και εγγυήσεις που συμφωνούνται ή που το τελευταίο έχει ορίσει από πριν.","The sellers may sign multiannual contracts for the sale of their production with the Auction House, with conditions and guarantees agreed upon or set in advance by the Auction House.","703.1",NA
"Τα Δημοπρατήρια διαθέτουν τα αγροτικάπροϊόνταπουδιακινούνταιμέσωαυτών,εφόσονέχει προηγηθεί διαλογή και τυποποίηση των προϊόντων αυτών.","Auction houses shall dispose of the agricultural products which pass through them, subject to prior sorting and standardisation of those products.","703.1",NA
"Σκοπός - λειτουργία των Δημοπρατηρίων","Purpose - operation of the auction centres","H",NA
"Στα Δημοπρατήρια προσέρχονται πωλητές αγροτικών προϊόντων που κατέχουν την προβλεπόμενη κάθε φορά άδεια πώλησης, καθώς και έμποροι, οι οποίοι έχουν προηγουμένως εγγραφεί στο Μητρώο Εμπόρων Αγροτικών Προϊόντων, εφοδίων και εισροών.","Auction centres are attended by sellers of agricultural products who hold the sales licence required for each sale and by traders who have previously been entered in the Register of Traders in Agricultural Products, Supplies and Inputs.","703.1",NA
"Η εκκαθάριση των διενεργούμενων από τα Δημοπρατήρια εμπορικών πράξεων, μεταξύ των οποίων περιλαμβάνεται και η εξόφληση των παραγωγών των αγροτικών προϊόντων, δεν μπορεί να υπερβαίνει τις τριάντα (30) ημέρες από τη διάθεση των προϊόντων αυτών μέσω των Δημοπρατηρίων.","The settlement of commercial transactions carried out by the Auction Houses, including the payment of producers of agricultural products, may not exceed thirty (30) days from the disposal of these products through the Auction Houses.","703.1",NA
"Η παραβίαση της προθεσμίας εξόφλησης των παραγωγών επιφέρει τις διοικητικές κυρώσεις και φορολογικές συνέπειες του άρθρου 6 του Ν. 3955/2011.","Violation of the deadline for the repayment of producers shall entail the administrative sanctions and tax consequences of Article 6 of Law 3955/2011.","703.1",NA
"Με κοινή απόφαση των Υπουργών Ανάπτυξης, Ανταγωνιστικότητας, Ναυτιλίας, Αγροτικής Ανάπτυξης και Τροφίμων μπορεί να αποφασίζεται η ίδρυση Δημοπρατηρίων.","By joint decision of the Ministers of Development, Competitiveness, Shipping, Rural Development and Food, the establishment of Auction Houses may be decided.","703.1",NA
"Με την ίδια απόφαση ορίζεται η αρχική σύνθεση του μετοχικού κεφαλαίου και οι διατάξεις του καταστατικού τους.","The same decision shall determine the initial composition of the share capital and the provisions of their statutes.","703.1",NA
"Λειτουργίες του Δημοπρατηρίου:","Functions of the Auction House:","H",NA
"1.Συγκέντρωση των αγροτικών προϊόντων.","1.Collection of agricultural products;","703.1",NA
"2.Εξειδικευμένη αποθήκευση και συντήρηση των προϊόντων.","2.Specialised storage and preservation of products;","703.1",NA
"3.Διαλογή, τυποποίηση και συσκευασία των προϊόντων.","3.Sorting, standardisation and packaging of products;","703.1",NA
"4.Διαπραγμάτευση μέσω Δημοπρατηρίου.","4.Negotiation through the Auction House.","703.1",NA
"5.Οργάνωση και συγκρότηση των φορτίων.","5.Organisation and assembly of consignments.","703.1",NA
"6.Ομαδοποίησηπροϊόντωναπόδιαφορετικέςπροελεύσειςπρος κοινούς προορισμούς.","6. Grouping of products from different origins to common destinations.","703.1",NA
"7.Συμβουλευτική υποστήριξη των παραγωγών.","7. advisory support for producers.","703.1",NA
"8.Συμβάλλει στη διάθεση των προϊόντων στην καλύτερη τιμή.","8.Helping to make products available at the best price.","703.1",NA
"9.Προϋποθέτει οργάνωση και συγκέντρωση της προσφοράς.","9.It requires organisation and concentration of supply.","703.1",NA
"10.Διοικητική υποστήριξη για τη συγκέντρωση, διακίνηση και έλεγχο των προϊόντων.","10. Administrative support for the collection, handling and control of products.","703.1",NA
"11.Λειτουργεί κατά κανόνα για τα νωπά οπωροκηπευτικά.","11.It normally works for fresh fruit and vegetables.","703.1",NA
"12.Λειτουργεί ως ένα χρηματιστήριο προϊόντων.","12.Operates as a commodity exchange.","703.1",NA
"Αγροτικά Επιμελητήρια","Agricultural Chambers","H",NA
"Η θεσμική ανασυγκρότηση του αγροτικού τομέα της ελληνικής οικονομίας είναι σήμερα ζωτικής σημασίας.","The institutional reconstruction of the agricultural sector of the Greek economy is of vital importance today.","703.1",NA
"Πρέπει λοιπόν να λειτουργήσει, σε επίπεδο Περιφέρειας, ένας αυτοτελής θεσμικός φορέας.","An independent institutional body should therefore be set up at the level of the Region.","703.1",NA
"Αυτός θα έχει πρωτεύοντα ρόλο στα θέματα της υποστήριξης, της ενημέρωσης, της εκπαίδευσης και της εν γένει καθοδήγησης του συνόλου του αγροτικού κόσμου.","This institution will have a primary role in supporting, informing, educating and generally guiding the entire farming community.","703.1",NA
